Judul,Penulis,Abstrak
Pengaruh Kepemimpinan transformasional terhadap kinerja pegawai pada kantor kecamatan cengkareng jakarta barat,"S Sazly, Y Ardiani - Jurnal Perspektif, 2019 - ejournal.bsi.ac.id","… ini yaitu Y = 22,799 + 1,679X yang berarti bahwa setiap peningkatan gaya kepemimpinan 
1, maka kinerja pegawai juga akan meningkat sebesar 1,679 pada konstanta 22,79. …"
Pengaruh Kepemimpinan Transformasional Dan Motivasi Berprestasi Terhadap Kinerja Pegawai Dinas Kesehatan Kota Pekanbaru,"SH Savira, A Kusumah, R Setianingsih… - … and Business Journal, 2022 - jom.umri.ac.id","… Pengaruh kepemimpinan transformasional terhadap kinerja pegawai Dinas … kepemimpinan 
transformasional memiliki pengaruh yang positif dan signifikan terhadap kinerja pegawai …"
Pengaruh kepemimpinan transformasional terhadap kinerja pegawai melalui kepuasan kerja pada Badan Pengelola Pajak dan Retribusi Daerah (BPPRD) Kota …,"A Deddy - Jurnal Manajemen Terapan Dan Keuangan, 2022 - online-journal.unja.ac.id","… bahwa kepemimpinan transformasional berpengaruh positif dan signifikan terhadap kinerja 
pegawai, sementara kepemimpinan transformasional … signifikan terhadap kinerja pegawai. …"
Pengaruh kompetensi dan gaya kepemimpinan transformasional terhadap kinerja pegawai dengan motivasi sebagai variabel intervening pada Kantor Inspektorat …,"A Pariesti, UR Christa - Journal of Environment and …, 2022 - e-journal.upr.ac.id","… Penelitian ini bertujuan untuk menganalisis pengaruh kompetensi dan gaya kepemimpinan 
transformasional terhadap kinerja pegawai melalui motivasi pada Kantor Inspektorat …"
Pengaruh kepemimpinan transformasional dan budaya organisasi terhadap kinerja pegawai dimediasi oleh komitmen organisasi,"A Fauzan, Z Tupti, F Pasaribu… - … (Jurnal Ekonomi dan …, 2023 - stiealwashliyahsibolga.ac.id","… pengaruh kepemimpinan transformasional terhadap kinerja … pengaruh kepemimpinan 
transformasional terhadap kinerja pegawai … kepemimpinan mampu meningkatkan kinera pegawai …"
Pengaruh Gaya Kepemimpinan Transformasional dan Kepuasan Kerja Terhadap Kinerja Pegawai,"SA Adiwantari, IW Bagia… - Bisma: Jurnal …, 2019 - ejournal.undiksha.ac.id","… terhadap kinerja pegawai, 2) gaya kepemimpinan transformasional berpengaruh … kerja 
pegawai, (3) gaya kepemimpinan transformasional berpengaruh positif terhadap kinerja pegawai…"
"Pengaruh Gaya Kepemimpinan Transformasional Terhadap Kinerja Pegawai Pada Dinas Koperasi, Umkm, Perindustrian Dan Perdagangan Kabupaten Barito Timur","DPB Triyanti - PubBis: Jurnal Pemikiran dan Penelitian …, 2019 - jurnal.stiatabalong.ac.id","The purpose of this study was to find out and analyze the influence of: 1) Transformational 
leadership style on the performance of employees at the Office of Cooperatives, MSMEs, …"
Pengaruh kepemimpinan transformasional dan kepemimpinan transaksional terhadap kinerja pegawai dengan locus of control sebagai variabel moderating,"J Jufrizen, ASP Lubis - Maneggio: Jurnal Ilmiah Magister …, 2020 - jurnal.umsu.ac.id","… secara langsung kepemimpinan transformasional, kepemimpinan … berpengaruh signifikan 
terhadap kinerja pegawai dan secara … kepemimpinan transformasional dan kepemimpinan …"
Komunikasi Krisis Dalam Organisasi: Analisis Naratif Tentang Pengelolaan Konflik Internal,"A Rakhmaniar - RISOMA: Jurnal Riset Sosial Humaniora dan …, 2024 - journal.appisi.or.id","… organisasi menafsirkan krisis dan tindakan manajemen, menjelaskan dinamika konflik 
yang mendasari dan penyelesaiannya. … individu dalam organisasi menghubungkan makna …"
Jenis Jenis Konflik Dalam Organisasi,"AF Akbar, GIF Sholehah… - Student …, 2024 - journal-stiayappimakassar.ac.id","… dampak konflik daripada klasifikasi atau analisis komprehensif tentang jenis-jenis … analisis 
penyebab konflik, dampaknya terhadap organisasi, dan efektivitas strategi penyelesaiannya. …"
Hubungan motivasi berprestasi dan kecemasan terhadap prestasi panahan ronde recurve pada atlet panahan di indonesia,"FY Wattimena - Motion: Jurnal Riset Physical Education, 2015 - jurnal.unismabekasi.ac.id","… atlet panahan di Indonesia. Penelitian ini dilakukan pada kejuaraan nasional panahan dengan 
… dengan aspek psikologis terhadap prestasi panahan ronde recurve diperoleh koefisien …"
Analisis Strategi Penanganan Konflik Antar Individu Bagian Produksi di PT. Hakatex,"RT Settiyo - Prosiding FRIMA (Festival Riset …, 2018 - prosidingfrima.digitechuniversity.ac …","… bagaimana strategi penanganan konflik organisasi bagian produksi di PT.… konflik itu 
bermacam-macam dan perlu kecocokan yang signifikan antar konflik dan strategi penyelesaiannya …"
Manajemen Konflik Dalam Pendidikan Islam dan Problematikanya: Studi Kasus di Fakultas Dakwah UIN-SUKA Yogyakarta,"S Syarnubi - Tadrib: Jurnal Pendidikan Agama Islam, 2016 - jurnal.radenfatah.ac.id","… Adapun analisis data dilakukan dengan reduksi data, triangulasi, display … konflik dan 
penyelesaiannya 5. Pelaksanaan kegiatan organisasi yang optimal membutuhkan tingkat konflik …"
Peran Budaya Organisasi Dalam Manajemen Konflik Pada Tempat Kerja Di Era Digital,"KA Fauzi, R Purbasari - Jurnal Bisnis dan Manajemen (JBM), 2024 - jurnal.feb.unila.ac.id","… , observasi, dan analisis dokumen. Temuan menunjukkan bahwa budaya organisasi 
memengaruhi persepsi terhadap konflik dan strategi penyelesaiannya. Penelitian ini memberikan …"
PERANAN GAYA KEPEMIMPINAN DALAM PENYELESAIAN KONFLIK ORGANISASI PADA BAGIAN PEMASARAN DAN BAGIAN PENAGIHAN DI KANTOR BINA …,"AA Mas' ud - JOURNAL KOPERASI DAN MANAJEMEN, 2020 - journal.stiekop.ac.id","… yang berselisih untuk kemudian dicari penyelesaiannya. Sedangkan dalam teknik penekanan, 
… Originality/value – Dalam penelitian ini peneliti menggunakan teknik analisis deskriptif …"
Manajemen Konflik: Analisis Konflik Tanah di Desa Surokonto Wetan (Revised),N Husna - osf.io,"… menjadi konflik. Jika sengketa atau konflik tanah tidak mendapatkan perhatian khusus dan 
tidak dicarikan pola-pola penyelesaiannya, maka konflik vertikal maupun konflik horizontal …"
OPTIMALISASI MANAJEMEN RISIKO PADA PROYEK KONSTRUKSI UNTUK MENINGKATKAN EFISIENSI WAKTU DAN PENGENDALIAN BIAYA,"H Harita, E Waruwu, D Lase… - Inovasi …, 2025 - jurnal.balitbangda.lampungprov.go …","… Sebagai rekomendasi, penelitian ini menyarankan beberapa langkah konkret untuk 
meningkatkan efektivitas manajemen risiko dalam proyek konstruksi. Langkahlangkah tersebut …"
Manajemen Risiko Dalam Proyek Konstruksi: Evaluasi Dan Pengembangan Model,"Y Tinambunan - … Ekonomi, Akuntansi dan manajemen …, 2024 - jurnal.seaninstitute.or.id","… KESIMPULAN Hasil penelitian ini menyoroti beberapa temuan kunci yang dapat 
signifikan meningkatkan efektivitas manajemen risiko dalam proyek konstruksi. Identifikasi …"
Efektivitas Metode Zero One Dalam Manajemen Resiko Pekerjaan Konstruksi Gedung Berlantai (Studi Kasus Gedung Kuliah Fakultas Kehutanan Dan Ilmu …,"TS Soeparyanto, J Nirah, RS Nuhun… - Sultra Civil …, 2024 - jurnal-unsultra.ac.id","… tentang manajemen risiko konstruksi dengan menyelidiki efektivitas metode Zero-One dalam 
mengelola risiko konstruksi … mengenai efektivitas metode ZeroOne dalam mengelola risiko …"
Manajemen risiko dalam proyek konstruksi,"M Wena - Jurnal bangunan, 2015 - media.neliti.com","… risiko-risiko dalam proyek konstruksi bentuknya berbagai macam dan dapat terjadi dalam 
semua bersumber risiko … tentang efektivitas rencana, pengaruh yang tidak diantisipasi dan …"
ANALISIS MANAJEMEN RISIKO PADA PELAKSANAAN PEMBANGUNAN PROYEK KONSTRUKSI GEDUNG BERTINGKAT TINGGI (STUDI KASUS: PROYEK …,V AULIA - 2025 - repository.mercubuana.ac.id,"… dapat meningkatkan efektivitas manajemen risiko dalam proyek konstruksi gedung 
bertingkat tinggi serta menjadi referensi bagi proyek-proyek serupa dalam menerapkan strategi …"
Pengaruh Self-Talk Terhadap Kepercayaan Diri Pada Atlet Panahan Remaja,"DN Ningsih, H Herlina, LF Damaianti - Jurnal Psikologi, 2023 - ejournal.gunadarma.ac.id","… panahan remaja dengan besaran pengaruh sebesar 45.1%. Rekomendasi penelitian ini 
adalah bagi atlet panahan … luas, yang ditulis dalam bahasa Indonesia maupun bahasa Inggris. …"
Identifikasi dan analisis manajemen risiko pada proyek pembangunan infrastruktur bangunan gedung bertingkat,"N Nurlela, H Suprapto - Jurnal Ilmiah Desain & Konstruksi, 2014 - ejournal.gunadarma.ac.id","… mengatasi risiko-risiko potensial tersebut. Oleh karena itu, analisis manajemen risiko dalam 
pembangunan … Dengan melakukan manajemen risiko diharapkan pembangunan infra- …"
Etika bisnis dalam perspektif Islam,M Djakfar - 2007 - repository.uin-malang.ac.id,"… wilayah nilai etika yang seharusnya dijunjung tinggi oleh siapa pun saja. Buku ini menawarkan 
konsep etika bisnis Islami yang dipandu oleh ajaran wahyu yang terkodifikasi dalam al-…"
Etika bisnis jual beli online dalam perspektif islam,"KD Estijayandono - Jurnal Hukum Ekonomi Syariah, 2019 - neliti.com","… latar belakang maka penelitian ini bertujuan untuk menjelaskan dan memahami tentang 
etika bisnis yang diterapkan dalam bertransaksi di Tokopedia dalam Perspektif Islam …"
Konsep Puasa Dalam Al Quran Al Hadist Kitab Tripitaka (Studi Perbandingan),A Fitriani - 2009 - eprints.ums.ac.id,"… yang senantiasa dilaksanakan oleh agama-agama di dunia. Dalam dimensi moral, puasa 
dapat menjadi … Metode komparatif menggambarkan tentang tipe-tipe yang berbeda dari …"
Hari Kiamat Dalam Perspektif Islam Dan Budha (Studi Perbandingan),"M Al-Amin - Al-Hikmah: Jurnal studi Agama-agama, 2019 - journal.um-surabaya.ac.id","… berhenti, termasuk kajian komparatif agama yang hendaknya … dalam tata sura-tata surya 
yang terbesar di alam semesta ini. … proses evolusi bumi dengan moral hubungannya sangat erat…"
Studi Komparatif: Dosa Dan Taubat Menurut Islam Dan Katholik,"MM Mas' udi - Al-Hikmah: Jurnal Studi Agama-Agama, 2018 - journal.um-surabaya.ac.id","… Metode yang digunakan dalam penelitian ini adalah kualiatatif deskriptif dengan rancangan 
peneltitian studi kasus, sesuai dengan pendekatan ini kehadiran narasumber agama Islam …"
Moralitas Dalam Perspektif Agama dan Sosiologi (Studi Perbandingan Pemikiran Murtadha Muthahhari dan Emile Durkheim),YHDR Handayani - 2013 - repository.syekhnurjati.ac.id,"… kepada junjungan kita Nabi Besar Muhammad SAW,sehingga … pemahaman agama-agama 
samawi. Allah Maha Baik … 12 Menurutnya, Etika (ilmu akhlak ajaran moral) sebagai bagian …"
Spiritualitas Dalam Perspektif Agama-Agama: Sebuah Pencarian Titik Temu,"LM Shobir - Indonesian Journal of Humanities and Social …, 2020 - ejournal.uit-lirboyo.ac.id","… Pada dasarnya agama-agama besar yang dianut manusia dalam rentang sejarah … untuk 
mencegah kekacauan dalam kehidupan manusia, tentang yang ghoib, ajaran moral atau budi …"
Asketisme Dalam Agama Islam dan Agama Buddha (Studi Perbandingan Zuhud dan Nekkhama),S Qirom - 2005 - digilib.uin-suka.ac.id,"… kenikmatan duniawi agar dapat mencapai tingkat moral yang luhur. Akan tetapi sungguh … 
terkandung dari agama-agama tersebut. Di samping itu, metode komparatif juga diperlukan …"
Kesinambungan dan kesamaan agama-agama menuju multikulturalisme beragama,"S Mashuri - Kalam: Jurnal Agama dan Sosial Humaniora, 2017 - lsamaaceh.com","… Agamaagama besar Samawi yang mengajarkan kebaikan … generasi ke generasi dalam 
menjaga kesinambungan agamanya … Ajaran moral pada agama-agama Samawi seperti di atas …"
Internalisasi nilai-nilai profetik dalam membangun karakter religius melalui panahan di SMK Muhammadiyah 1 Kota Metro,"H Cahyono, I Iswati - Jurnal Lentera Pendidikan Pusat Penelitian …, 2021 - ojs.ummetro.ac.id","… Dalam kaidah bahasa Indonesia internalisasi dapat didefinisikan sebagai penghayatan, 
penguasaan secara mendalam yang berlangsung melalui pembi naan, bi mbi ngan, penyul …"
Peran pendidikan agama Islam dalam membentuk karakter bangsa,"S Anwar - Al-Tadzkiyyah: Jurnal Pendidikan Islam, 2017 - ejournal.radenintan.ac.id","… Penyelenggaraan pendidikan karakter di rumah tangga maupun di sekolah harus … nilai-nilai 
agama dan nilai-nilai karakter dasar tersebut. Hal ini dimaksudkan agar pendidikan karakter …"
Peran Pendidikan Agama Islam dalam Pembentukan Karakter Bangsa di Era Globalisasi,"MA Muis, A Pratama, I Sahara… - JIIP-Jurnal Ilmiah …, 2024 - jiip.stkipyapisdompu.ac.id","… tradisional menjadi tantangan besar bagi pembentukan karakter … peran pendidikan agama 
Islam dalam membentuk karakter bangsa yang berintegritas, beretika, dan memiliki nilai-nilai …"
Peran Pondok Pesantren dalam Membentuk Karakter Bangsa Santri di Era Disrupsi,"P Chandra - Belajea: Jurnal Pendidikan Islam, 2020 - journal.iaincurup.ac.id","… ilmu agama Islam. Pondok pesantren ini merupakan suatu komunitas tersendiri, dimana 
kyai, ustad, santri dan pengurus hidup bersama yang berlandaskan nilai agama Islam …"
"Peran nilai agama, pancasila dan budaya dalam membentuk karakter anak usia dini","S Ardiyanti, RN Bashiroh… - BUHUTS AL ATHFAL …, 2021 - jurnal.uinsyahada.ac.id","… mengetahui peran nilai agama, Pancasila dan budaya dalam membentuk karakter anak 
usia dini. Pendidikan di Indonesia menjadi salah satu sarana dalam membentuk karakter guna …"
Peran pendidikan agama Islam dalam membentuk karakter jujur pada siswa,"AJ Jai, C Rochman, N Nurmila - Al-Tadzkiyyah: Jurnal …, 2019 - ejournal.radenintan.ac.id","… beberapa nilai dasar karakter … karakter antara lain: 1) Mengembangkan potensi afektif 
peserta didik sebagai manusia dan warganegara yang memiliki nilai-nilai karakter bangsa, 2) …"
Filsafat pendidikan Ki Hadjar Dewantara dan sumbangannya bagi pendidikan Indonesia,"H Suparlan - Jurnal filsafat, 2015 - journal.ugm.ac.id","… Hadjar Dewantara ditawarkan sebagai solusi terhadap distorsi-distorsi pelaksanaan 
pendidikan di Indonesia dewasa ini. Menurut Ki Hadjar Dewantara, hakikat pendidikan adalah …"
Filsafat pendidikan ki hajar dewantara (Tokoh Timur),"IM Sugiarta, IBP Mardana… - Jurnal Filsafat …, 2019 - ejournal.undiksha.ac.id","… Sebelum menelisik jauh filsafat Ki Hajar Dewantara tentang pendidikan di Indonesia kita 
telisik dulu makna filsafat dari nama Ki Hajar. Nama Hajar Dewantara sendiri memiliki makna …"
Membangun karakter dalam perspektif filsafat pendidikan Ki Hadjar Dewantara,"IGAMG Mudana - Jurnal Filsafat Indonesia, 2019 - ejournal.undiksha.ac.id","… acuan dalam pengembangan pendidikan karakter. Pendidikan menurut Ki Hadjar Dewantara 
haruslah bersifat nasional. Artinya, secara nasional pendidikan harus memiliki corak yang …"
Filsafat Pendidikan Menurut Perspektif Jawa (Studi Pemikiran Ki Hajar Dewantara),"E Nurkholida - Cendekia: Jurnal Kependidikan Dan …, 2018 - jurnal.iainponorogo.ac.id","… menurut orang tuanya3.Dalam mendefinisikan ulang pemikiran filosofis dari Ki Hajar 
Dewantara mari kita ambil proses konsep pendidikan yang beliau gagas. Berikut adalah beberapa …"
[PDF][PDF] Filsafat pendidikan Ki Hajar Dewantara sebagai landasan pendidikan vokasi di era kurikulum merdeka,"D Irawati, S Masitoh, M Nursalim - JUPE: Jurnal Pendidikan Mandala, 2022 - academia.edu","… dari filsafat pendidikan Ki Hajar Dewantara terhadap penerapannya pada Kurikulum Merdeka 
dikhususkan pada pendidikan vokasi… sejarah filsafat pendidikan Ki Hajar Dewantara serta …"
Peran Orang Tua Dalam Pencapaian Prestasi Atlet Panahan Kabupaten Badung Pada Porprov Xi Tahun 2015,"KD Vanagosi - Jurnal Pendidikan Kesehatan Rekreasi, 2016 - ojs.mahadewa.ac.id","… Panahan merupakan salah satu cabang olahraga yang … Perkembangan panahan di Bali 
khususnya di kabupaten … Olahraga panahan merupakan salah satu olahraga yang mahal…"
Kurikulum Merdeka dalam Perspektif Filsafat Pendidikan Ki Hajar Dewantara,"A Saifullah - Innovative: Journal Of Social Science Research, 2023 - j-innovative.org","… pemikiran filosofis pendidikan Ki Hadjar Dewantara. Penelitian ini … filsafat pendidikan yang 
diwarnai aliran filsafat pendidikan … pemikiran pendidikan Ki Hadjar Dewantara mempunyai …"
Kedudukan Pemikiran Ki Hadjar Dewantara Dalam Filsafat Pendidikan,"GA Siswadi, RS Murtiningsih - … Ilmu Pendidikan, 2024 - e-journal.iahn-gdepudja.ac.id","… Objek material penelitian ini adalah pandangan Ki Hadjar Dewantara tentang pendidikan, 
sedangkan objek formalnya adalah filsafat pendidikan. Data penelitian dikumpulkan melalui …"
Filsafat Pendidikan Ki Hajar Dewantara sebagai Landasan Pendidik di Era Digital,"F Sulistyaningrum, U Radiana… - … : Jurnal Pendidikan dan …, 2023 - jurnaledukasia.org","… Ki Hajar Dewantara, as an Indonesian education figure, has … This article examines Ki 
Hajar Dewantara's educational … the values and principles espoused by Ki Hajar Dewantara. …"
[PDF][PDF] Disiplin positif pada kurikulum merdeka: tinjauan filosofi pendidikan menurut ki hajar dewantara,"H Yulianto - Jurnal Intelek Dan Cendikiawan Nusantara, 2024 - researchgate.net","… Hal tersebut sesuai dengan filsafat pendidikan Ki Hajar Dewantara, yang diharapkan agar 
pembelajaran dilakukan sesuai dengan periode tingkatan tumbuh kembang anak, yaitu: …"
[BUKU][B] Diseminasi Penelitian Spiritualitas dan Kesejahteraan Psikologis,"U Trijayanti, G Gunawan, J Savitri, GYC Gunawan… - 2022 - books.google.com","… ilmuwan psikologi. Oleh karena itu, diseminasi ini menekankan pentingnya nilai-nilai 
kehidupan spiritualitas (spirituality) serta upaya meningkatkan kesejahteraan psikologis (well-…"
Kesejahteraan psikologis pada remaja panti asuhan ditinjau dari internal locus of control dan spiritualitas,"DKS Harjanti - Gadjah Mada Journal of Psychology (GamaJoP), 2021 - journal.ugm.ac.id","… kesejahteraan psikologis di panti asuhan dan pentingnya memiliki internal locus of control 
dan spiritualitas … of control dan spiritualitas dengan kesejahteraan psikologis pada remaja …"
Peran Spiritualitas dalam Meningkatkan Kesejahteraan Psikologis Pada Generasi Z,"SI Hanif, AR Widiasari - Jurnal Psikologi Insight, 2024 - ejournal.upi.edu","… taraf sedang antara spiritualitas dan kesejahteraan psikologis, … spiritualitas dengan 
peningkatan kesejahteraan psikologis … spiritualitas dan kesejahteraan psikologis pada generasi Z. …"
Kesejahteraan psikologis ditinjau dari spiritualitas siswa di lembaga pendidikan berbasis agama pesantren dan non pesantren,"L Lisnawati, IAD Al Rahmah - Jurnal Psikologi Integratif, 2019 - ejournal.uin-suka.ac.id","… adalah skala spiritualitas dan skala kesejahteraan psikologis. … , hubungan spiritualitas dengan 
kesejahteraan psikologis di … hasil analisis spiritualitas dengan kesejahteraan psikologis di …"
Spiritualitas dan kesejahteraan psikologis pada abdi dalem punokawan ngayogyakarta hadiningrat,"NA Wasesa, IE Purwaningsih - Jurnal Spirits, 2018 - jurnal.ustjogja.ac.id","… antara spiritualitas dengan kesejahteraan psikologis pada Abdi … adalah skala spiritualitas 
dan kesejahteraan psikologis.… korelasi spiritualitas dengan kesejahteraan psikologis pada …"
Hubungan antara spiritualitas dengan kesejahteraan psikologis pada anggota pkk cenderawasih i dusun ponjen kidul,AD Supriyanto - 2018 - etheses.uin-malang.ac.id,"… Penelitian ini diharapkan dapat menyumbang data atau informasi dalam perkembangan 
keilmuan kesejahteraan psikologis, Spiritualitas dalam Psikologi, Psikologi atau Psikologi …"
PENGEMBANGAN KARAKTER MELALUI EKSTRAKURIKULER PANAHAN DI SMPIT IHSANUL FIKRI KOTA MAGELANG,IK Istikhomah - 2020 - repositori.unimma.ac.id,"… Kegiatan-kegiatannya yang bersifat kurikuler yaitu pembelajaran contohnya pembelajaran 
matematika, bahasa indonesia. Kegiatan ko kurikuler yaitu mentoring dan ekstrakurikuler …"
Kesejahteraan Psikologis Ditinjau dari Ketangguhan dan Spiritualitas pada Mahasiswa Kedokteran Universitas Sebelas Maret,AN Istiqomah - 2018 - digilib.uns.ac.id,"… kesejahteraan psikologis sig. 0,000 (p<0,05) dan terdapat hubungan yang signifikan antara 
spiritualitas dengan kesejahteraan psikologis … spiritualitas dengan kesejahteraa psikologis. …"
Hubungan antara spiritualitas dengan kesejahteraan psikologis pada lansia pengikut tarekat/M. Barruni\'am,M Barruni'am - 2023 - repository.um.ac.id,"… spiritualitas dan kesejahteraan psikologis serta menguji hubungan antara spiritualitas dan 
kesejahteraan psikologis … antara spiritualitas dengan kesejahteraan psikologis pada lansia …"
"Hubungan Spiritualitas, Resiliency Of Self Efficacy Dan Dukungan Sosial Dengan Kesejahteraan Psikologis Subjektif Pada Penderita Hepatitis B","H Vereswati, NA Nisa Rachmah - 2014 - eprints.ums.ac.id","… hubungan spiritualitas dengan kesejahteraan psikologis subjektif … self efficacy dengan 
kesejahteraan psikologis subjektif pada … sosial dengan kesejahteraan psikologis subjektif pada …"
PENGARUH DIMENSI SPIRITUALITAS TERHADAP KESEJAHTERAAN PSIKOLOGIS KARYAWAN DI PT SURYAJAYA MAKMUR BERSAMA,HD Pambudi - 2019 - e-journal.uajy.ac.id,"… dimensi spiritualitas terhadap kesejahteraan psikologis … karyawan tetap serta tingkat 
kesejahteraan psikologis karyawan tetap. … dimensi spiritualitas terhadap kesejahteraan psikoligis …"
Investasi saham syariah di Bursa Efek Indonesia dalam perspektif hukum ekonomi syariah,"A Furohman, SN Safitri, H Anam - Jurnal Ekonomi …, 2023 - journal.bengkuluinstitute.com","… Diketahui juga bahwa investasi saham dalam Islam disebut musahamah yang merupakan 
turunan dari musyarakah (saling bersaham). Musyarakah sendiri sederhananya berarti “…"
Hukum Jual Beli Saham Dalam Prespektif Ekonomi Syariah,"M RIFQI - Religion: Jurnal Agama, Sosial, dan Budaya, 2024 - maryamsejahtera.com","… Hukum jual beli saham dan bursa efek dalam Islam Dan juga menurut MUI adalah halal 
dibuktikan dengan adanya fatwafatwa MUI sebagai pendukungnya. Kesimpulannya selama …"
Metode Scalping dalam Trading Saham Menggunakan Analisis Teknikal Menurut Hukum Islam,"SH Fanesti, I Madid - Wasathiyyah, 2022 - journal.maalysitubondo.ac.id","… atau faktor yang masuk dalam kategori Unusual Market Activity (… saham dalam jumlah 
banyak sehingga dengan jumlah permintaan (bid) yang besar akan menyebabkan harga saham …"
Wakaf Saham Ditinjau Dari Hukum Islam Dan Peraturanperundang-Undangan Setelah Berlakunya Undang-Undang Nomor 41 Tahun 2004 Tentang Wakaf,"G Havita, G Hakim - Jurnal Syarikah: Jurnal Ekonomi Islam, 2017 - ojs.unida.ac.id","… Islam dan Kompilasi Hukum Islam, wakaf saham diperbolehkan mengingat saham memiliki 
… terus dipetik selama perusahaan penerbit saham menjalankan bisnisnya dengan baik dan …"
HUKUM TRADING DALAM ISLAM,"R Miranda, Y Sya'bana - Islamic Education, 2024 - maryamsejahtera.com","… populernya permainan saham dalam konteks tinjauan Hukum Ekonomi Syariah. Pendekatan 
kualitatif normatif, yang biasanya digunakan dalam penelitian hukum melalui tinjauan …"
Perspektif Hukum Ekonomi Syariah Dalam Investasi Saham Syariah Di Bursa Efek Indonesia,"M Wahyudi, D Fani, I Pratiwi - Jurnal At-Tabayyun, 2021 - ejurnal.staipancabudi.ac.id","… jual beli saham halal dan dibenarkan dalam ajaran Islam, baik Al-… hukum ekonomi syariah 
jual beli atau investasi saham untuk … underlying saham yang halal, bahkan dianjurkan karena …"
Peran Badminton World Federation (Bwf) Terhadap Perkembangan Olahraga Bulu Tangkis Indonesia Di Dunia Internasional Periode 2015-2018,RW Kusumo - 2021 - repository.upnvj.ac.id,"… of the Badminton World Federation (BWF) as a non-governmental international organization, 
namely the world badminton federation in the development of badminton in Indonesia from …"
Studi Kondisi Fisik Atlet Kejurprov Persatuan Panahan Indonesia (Perpani) Kabupaten Inhil Riau Tahun 2018,"D Dahrial - JOI (Jurnal Olahraga Indragiri): Olahraga …, 2018 - ejournal-fkip.unisi.ac.id","… mengemukakan mengenai panahan didasarkan pada tiga konsep yaitu konsep ruang, … 
yang harus dilatih dan dikembangkan dalam olahraga panahan adalah otot-otot yang …"
Tinjauan Hukum Islam Terhadap Terjadinya Fluktuasi Harga Saham dan Pengaruh Pada Perusahaan Perbankan,"B Pangestu - Istidlal: Jurnal Ekonomi dan Hukum Islam, 2021 - ojs.pps-ibrahimy.ac.id","… dalam Islam diibaratkan atau disamakan dengan orang yang berjihad di jalan Allah. Hukum 
… Salah satu bentuk investasi adalah jual beli saham yang merupakan bentuk kerjasama …"
Pengaruh pembelajaran STEAM berbasis PjBL (Project-Based Learning) terhadap keterampilan berpikir kreatif dan berpikir kritis,"A Fitriyah, SD Ramadani - Inspiratif Pendidikan, 2021 - journal3.uin-alauddin.ac.id","… Pendekatan STEAM memiliki kelebihan dalam memunculkan kreativitas … bahwa ada 
pengaruh pembelajaran STEAM berbasis PjBL terhadap keterampilan berpikir kritis siswa. Hasil uji …"
Metode Pembelajaran Steam Untuk Mengembangkan Konsep Matematika Dan Kreativitas Anak,"FN Pegia, IGP Suharta, IK Supir - Jurnal Penelitian dan …, 2024 - ejournal2.undiksha.ac.id","… : (1) pengaruh metode pembelajaran STEAM terhadap perkembangan konsep matematika 
… , (2) pengaruh metode pembelajaran STEAM terhadap perkembangan kreativitas anak di …"
Pembelajaran STEAM dengan media loose parts guna menstimulasi perkembangan anak,"LL Rachmah, D Farantika… - Jurnal Pendidikan: Riset …, 2022 - journal.unublitar.ac.id","… Dampak dari implementasi pembelajaran STEAM dalam KBM anak usia 5 hingga 6 tahun 
salah satunya berupa pengembangan kreativitas siswa, atau sebagai sarana prasarana guna …"
Implementasi model pembelajaran STEAM pada pembelajaran daring,"S Naili - Jurnal Review Pendidikan Dasar, 2021 - repository.um-surabaya.ac.id","… pembelajaran yang mengenalkan anak dengan alam (Wahyuningsih et al., 2020). Pembelajaran 
STEAM … dalam satu kesatuan melalui aspek kreativitas, sehingga muncul kemampuan …"
Penerapan Pembelajaran STEAM Untuk Meningkatkan Minat Belajar Dan Kemampuan Berpikir Kritis Siswa SD,"LE Sari - Jurnal Ilmiah Pendidikan Citra Bakti, 2023 - jurnalilmiahcitrabakti.ac.id","… sesudah adanya penerapan pembelajaran dengan STEAM. Subjek … Dapat disimpulkan 
penerapan pembelajaran STEAM bisa … pembelajaran STEAM peserta didik diharapkan sudah …"
Pembelajaran STEAM di sekolah dasar: Implementasi dan tantangan,"B Nuragnia, H Usman - Jurnal Pendidikan …, 2021 - jurnaldikbud.kemdikbud.go.id","… pembelajaran STEAM di sekolah dasar dan tantangan apa saja yang dihadapi guru sekolah 
dasar dalam implementasi STEAM. … Kurangnya inovasi dan kreativitas pada sumber daya …"
Sosialisasi Penerapan Metode Pembelajaran Steam Pada Kurikulum K-13,"I Kurniawan, R Abdillah… - Indonesian Journal Of …, 2021 - ijocs.rcipublisher.org","… dalam penerapan metode pembelajaran STEAM pada kurikulum … K13 yang menerapkan 
metode pembelajaran STEAM. Dengan … Ada perbedaan kreativitas pada anak sebelum anak …"
